Confirmed,UPC,Brand,Product Name,Size,Type,Concentration,Gender,Country of Origin,Li (Free/None),,Total Products with UPC: 5418
FALSE,6290360598321,Lattafa,34 EDP U 130082 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360598970,Lattafa,34 EDP L 126715 - EMIRATES,Unknown,NA,Parfum Intense,U,,Contains,,
FALSE,6291108737323,Lattafa,34 EDP U 126716 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360599458,Lattafa,34 EDP U 129945 - EMIRATES,Unknown,NA,Parfum Intense,U,,Contains,,
FALSE,6290360592107,Lattafa,27 EDP M - 125406 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360592183,Lattafa,LATTAFA NICHE EMARATI MUGHAL FORT 34 EDP M - 125407 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360593081,Lattafa,34 EDP U 129239 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360593005,Lattafa,LATTAFA NICHE EMARATI VINTAGE CASTLE 34 EDP M 128573 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291107459035,Lattafa,34 EDP U 128691 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291106065114,Lattafa,34 EDP U 122063 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360592008,Lattafa,34 U 128550 - EMIRATES,Unknown,NA,Unknown,U,,Contains,,
FALSE,3290360592015,Lattafa,LATTAFA PRICE ART OF NATURE II 34 U 128515 - EMIRATES,Unknown,NA,Unknown,U,,Contains,,
FALSE,6291108738108,Lattafa,34 EDP L 128572 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360592695,Lattafa,34 EDP 125413 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108738689,Lattafa,34 EDP U 130597 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108738221,Lattafa,34 EDP M - 125395 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360591988,Lattafa,34 EDP U 128213 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360591964,Lattafa,LATTAFA PRIDE ART OF ARABIA II 34 EDP U 130598 - UNITED ARAB EMIR - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360591971,Lattafa,LATTAFA PRIDE ART OF ARABIA III 34 EDP U 128214 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360592718,Lattafa,LATTAFA PRIDE ARTISAN ETHNIQUE 34 EDP U 128088 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108738269,Lattafa,34 EDP M 124234 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360592749,Lattafa,34 EDP U 128915 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360594293,Lattafa,34 EDP - 125408 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360592084,Lattafa,27 EDP L 125405 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108738115,Lattafa,34 EDP U 124235 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108738092,Lattafa,34 EDP M 126992 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108738665,Lattafa,LATTAFA PRIDE ISHQ AL SHUYUKH GOLD 34 EDP U 124237 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108738672,Lattafa,LATTAFA PRIDE ISHQ AL SHUYUKH SILVER 34 EDP U 127590 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360592893,Lattafa,LATTAFA PRIDE LA AFRICAN DRUMMER 34 EDP U 128062 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360590110,Lattafa,27 EDP L 126980 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360592305,Lattafa,34 EDP U - 125624 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108738290,Lattafa,34 EDP U 126987 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108738306,Lattafa,34 EDP U 126990 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360593050,Lattafa,34 EDP U 126991 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360592800,Lattafa,34 EDP U 129131 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108738276,Lattafa,34 EDP U 125387 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360592039,Lattafa,34 EDP U 128571 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360593036,Lattafa,34 EDP M 128064 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360592725,Lattafa,34 EDP 125412 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360599090,Lattafa,34 EDP U 118945 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108738658,Lattafa,34 EDP U - 126996 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108738177,Lattafa,34 EDP U 122988 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360592909,Lattafa,34 EDP 125410 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291107450414,Lattafa,34 EDP U 122064 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108739020,Lattafa,LATTAFA QAED AL FURSAN UNLIMITED 30 EDP U 124228 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291107450582,Lattafa,34 EDP M 126720 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291107456065,Lattafa,34 EDP U 124404 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108736548,Lattafa,34 EDP U 128169 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6225709721238,Lattafa,34 EDP M  17 DEO SPRAY M 122404 - EMIRATES,Unknown,SP,Eau de Parfum,U,,Contains,,
FALSE,6291106064070,Lattafa,34 EDP U - 123487 - EMIRATES,Unknown,NA,Parfum Intense,U,,Contains,,
FALSE,6291106066715,Lattafa,34 EDP U 122065 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108731383,Lattafa,34 EDP M 122066 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291107456485,Lattafa,34 EDP U 123492 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360593685,Lattafa,34 EDP L 127983 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360590349,Lattafa,34 EDP U 1252383 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291106064834,Lattafa,34 EDP L 124231 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360594118,Lattafa,34 EDP U - 126674 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108738481,Lattafa,34 EDP U 124409 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291106068566,Lattafa,34 EDP M 129221 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108734506,Lattafa,POUDREE-THAMEEN MUSK COLLECTION 34 EDP U 128575 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360595764,Lattafa,34 EDP U 126802 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360595771,Lattafa,34 EDP U 129062 - EMIRATES,Unknown,NA,Parfum Intense,U,,Contains,,
FALSE,6291108738184,Lattafa,34 EDP M 128063 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360598352,Lattafa,34 EDP L 128576 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360590127,Lattafa,27 EDP U 126979 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6423080593851,Lattafa,34 EDP U 1233960 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360597294,Lattafa,34 EDP U 130600 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108737101,Lattafa,34 EDP U 123491 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360592954,Lattafa,34 EDP U 131160 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290362342168,Lattafa,34 EDP U 130986 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108734537,Lattafa,LATTAFA WILD VANILLE THAMEEN MUSK COLLECTION 34 EDP U 129223 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108738078,Lattafa,34 EDP L - 126981 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6423080728925,Lattafa,17 EDP L 127221 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108730515,Lattafa,34 EDP L 122460 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360591421,Lattafa,34 EDP U 122868 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360592794,Lattafa,34 EDP U - 127383 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108526859,Undefined,34 EDP M 128694 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108527900,Undefined,34 EDP U 128696 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6294021901642,Undefined,34 EDP L 128692 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108520338,Undefined,34 EDP L 128693 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6294021900003,Undefined,34 EDP M 128695 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108521991,Undefined,34 EDP L 128697 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108525708,Undefined,34 EDP L 128698 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108525722,Undefined,34 EDP L 128699 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,3760269849327,Lolita Lempika,10 EDP L - 113640 - FRANCE,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,3760269841505,Lolita Lempika,17 EDP L 117644 - FRANCE,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,3760269849303,Lolita Lempika,34 EDP L 113639 - FRANCE,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,3760269842502,Lolita Lempika,17 EDP L 106599 - FRANCE,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,037361007942,Lomani,34 EDP L 103478 - FRANCE - FRANCE,Unknown,SP,Eau de Parfum,U,,Contains,,
FALSE,6291108735275,Lattafa,MAISON ALHAMBRA AMBERLEY AMOROSO 34 EDP U - 124357 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291107459080,Lattafa,34 EDP U 128933 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291107459141,Lattafa,34 EDP U 123402 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108736067,Lattafa,MAISON ALHAMBRA BAROQUE ROUGE EXTREME 34 EDP U 123404 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108736050,Lattafa,MAISON ALHAMBRA BAROQUE SATIN OUD 34 EDP U 1234033 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108732199,Lattafa,34 EDP M 128948 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108737057,Lattafa,34 EDP M 128950 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290362343257,Lattafa,28 EDP U 125718 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360590820,Lattafa,MAISON ALHAMBRA DARK DOOR SPORT 34 EDP U 128953 - EMIRATES,Unknown,SP,Eau de Parfum,U,,Contains,,
FALSE,6290360590684,Lattafa,MAISON ALHAMBRA DOMINO ESSENCE 34 EDP U 129066 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290362340614,Lattafa,30 EDP U 130984 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360599212,Lattafa,34 EDP L 129524 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108735497,Lattafa,34 EDP U 126976 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108736326,Lattafa,MAISON ALHAMBRA EXPOSE INTENSE 34 EDP U 125732 - EMIRATES,Unknown,NA,Parfum Intense,U,,Contains,,
FALSE,6290360599205,Lattafa,MAISON ALHAMBRA FLAMING 27 EDP U 129023 - EMIRATES,Unknown,FL,Elixir,U,,Contains,,
FALSE,6291107459202,Lattafa,34 EDP L 125656 - EMIRATES,Unknown,FL,Eau de Parfum,U,,Contains,,
FALSE,6291108735800,Lattafa,FABULO INTENSE 28 EDP 129067 - EMIRATES,Unknown,NA,Parfum Intense,U,,Contains,,
FALSE,6291107459226,Lattafa,34 EDP U 126966 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360590646,Lattafa,34 EDP L 128580 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360590592,Lattafa,MAISON ALHAMBRA GLACIER LE NOIR 34 EDP M 128961 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360590608,Lattafa,34 EDP M 125734 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108737040,Lattafa,34 EDP L 124363 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291107459233,Lattafa,34 EDP M 126967 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360590585,Lattafa,34 EDP U 128964 - EMIRATES,Unknown,NA,Elixir,U,,Contains,,
FALSE,6290360590561,Lattafa,MAISON ALHAMBRA INFINI OUD JOYOUS 34 EDP U 128966 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108735435,Lattafa,34 EDP U 128967 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108735565,Lattafa,MAISON ALHAMBRA JEAN LOWE FRAICHE 34 EDP M 128969 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108735558,Lattafa,MAISON ALHAMBRA JEAN LOWE MATIERE 34 EDP U 118466 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108735534,Lattafa,MAISON ALHAMBRA JEAN LOWE NOIR 34 EDP U 128667 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291107459240,Lattafa,34 EDP U - 124351 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108730157,Lattafa,34 EDP M 124364 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291107459264,Lattafa,34 EDP L 123407 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291107459257,Lattafa,34 EDP M 123408 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108736579,Lattafa,34 EDP M 123851 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291107459165,Lattafa,MAISON ALHAMBRA MAITRE DE BLUE 34 EDP M 128690 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290362340560,Lattafa,34 EDP L 129525 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360590790,Lattafa,MAISON ALHAMBRA MONTAIGNE COCO 34 EDP L 124367 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360590806,Lattafa,MAISON ALHAMBRA MONTAIGNE VANILLE 33 EDP U 128984 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360590738,Lattafa,33 EDP L 128987 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108730225,Lattafa,MAISON ALHAMBRA NARISSA POUDREE 34 EDP L 124368 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108730232,Lattafa,34 EDP U 1243692 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360590639,Lattafa,33 EDP U 128990 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108730256,Lattafa,34 EDP L 124352 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108730041,Lattafa,MAISON ALHAMBRA OPULENCE LEATHER 34 EDP M 123539 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291107459318,Lattafa,34 EDP M 128584 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291107459332,Lattafa,MAISON ALHAMBRA PHILOS OPUS NOIR 34 EDP M - 125227 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108730263,Lattafa,MAISON ALHAMBRA PINK SHIMMER SECRET 34 EDP L - 125228 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108737033,Lattafa,MAISON ALHAMBRA PINK SHIMMER SECRET INTENSE 33 EDP 128993 - EMIRATES,Unknown,NA,Parfum Intense,U,,Contains,,
FALSE,6290360590844,Lattafa,28 EDP L 125229 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360590721,Lattafa,34 EDP L - 125733 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108735749,Lattafa,28 EDP L 125803 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360590776,Lattafa,20 EDP M 111163 - EMIRATES,Unknown,NA,Elixir,U,,Contains,,
FALSE,629360591612,Lattafa,MAISON ALHAMBRA SCEPTRE AMAZONITE 33 EDP U 128999 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360591629,Lattafa,MAISON ALHAMBRA SCEPTRE BRONZITE 33 EDP U 129000 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360591605,Lattafa,MAISON ALHAMBRA SCEPTRE OCEANA 33 EDP U 129001 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108734179,Lattafa,MAISON ALHAMBRA SIGNATURE NO I 17 EDP U 128672 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108734193,Lattafa,MAISON ALHAMBRA SIGNATURE NO III 17 EDP U 129003 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108734186,Lattafa,MAISON ALHAMBRA SIGNATURE NO II 17 EDP U 128674 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108734209,Lattafa,MAISON ALHAMBRA SIGNATURE NO IV 17 EDP U 128673 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108735619,Lattafa,34 EDP U - 123852 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108735626,Lattafa,34 EDP U - 125230 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108735596,Lattafa,34 EDP U - 124372 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108735602,Lattafa,34 EDP M 128678 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108730270,Lattafa,34 EDP M 124355 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290360590691,Lattafa,MAISON ALHAMBRA VELVET PINK SECRET CHIC 34 EDP L 129020 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108736616,Lattafa,MAISON ALHAMBRA VERY VELVET AQUA 34 EDP U 128679 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108737514,Lattafa,MAISON ALHAMBRA VICTORIOSO NERO 34 EDP M 129014 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6291108736029,Lattafa,34 EDP L 129016 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,6290362340980,Lattafa,MAISON ALHAMBRA YOUR TOUCH INTENSE 34 EDP M 128941 - EMIRATES,Unknown,NA,Parfum Intense,U,,Contains,,
FALSE,6290362340966,Lattafa,MAISON ALHAMVRA VICTORIA FLOWER ROSA LILIUM 34 EDP U 131161 - EMIRATES,Unknown,FL,Eau de Parfum,U,,Contains,,
FALSE,3760265194513,Mancera,40 EDP U 128558 - FRANCE,Unknown,NA,Parfum Intense,U,,None,,
FALSE,3760265194391,Mancera,40 EDP U - 123068 - FRANCE,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,3760265192885,Mancera,40 EDP U 114471 - FRANCE,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,031655513034,Marc Jacob,34 EDT L 102765 - FRANCE,Unknown,NA,Eau de Toilette,U,,Contains,,
FALSE,3607349764326,Marc Jacob,10 EDT L 111379 - FRANCE,Unknown,NA,Eau de Toilette,U,,Contains,,
FALSE,3607349764289,Marc Jacob,17 EDT L 102770 - USA,Unknown,NA,Eau de Toilette,U,,Contains,,
FALSE,3607349764241,Marc Jacob,34 EDT L 102771 - FRANCE,Unknown,NA,Eau de Toilette,U,,Contains,,
FALSE,3614220904740,Marc Jacob,MARC JACOBS DAISY DREAM FOREVER 17 EDP L 104926 - USA,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,3616301776000,Marc Jacob,MARC JACOBS DAISY EAU SO INTENSE 10 EDP L 117294 - USA,Unknown,NA,Parfum Intense,U,,Contains,,
FALSE,3616301776017,Marc Jacob,MARC JACOBS DAISY EAU SO INTENSE 17 EDP L 117295 - USA,Unknown,NA,Parfum Intense,U,,Contains,,
FALSE,3616303423841,Marc Jacob,MARC JACOBS DAISY EVER SO FRESH 25 EDP L 123503 - USA,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,3616303423858,Marc Jacob,MARC JACOBS DAISY EVER SO FRESH 42 EDP L 120890 - USA,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,3607349389062,Marc Jacob,34 EDP L 102788 - SPAIN,Unknown,SP,Eau de Parfum,U,,Contains,,
FALSE,3616303461874,Marc Jacob,17 EDT L 120965 - USA,Unknown,NA,Eau de Toilette,U,,Contains,,
FALSE,3614227086227,Marc Jacob,34 EDP L 115033 - SPAIN,Unknown,SP,Eau de Parfum,U,,Contains,,
FALSE,3616303461881,Marc Jacob,34 EDT L 120964 - SPAIN,Unknown,SP,Eau de Toilette,U,,Contains,,
FALSE,3616305187314,Marc Jacob,17 EDP L 118594 - FRANCE,Unknown,NA,Elixir,U,,Contains,,
FALSE,3616305187321,Marc Jacob,34 EDP L 118595 - SPAIN,Unknown,SP,Elixir,U,,Contains,,
FALSE,3616302779994,Marc Jacob,34 EDP L 121881 - SPAIN,Unknown,SP,Parfum Intense,U,,Contains,,
FALSE,6295124042560,Marquisa Dubai,1 34 EDP M - 123768 - EMIRATES,Unknown,NA,Eau de Parfum,U,,None,,
FALSE,6295124042577,Marquisa Dubai,2 34 EDP M - 123769 - EMIRATES,Unknown,NA,Eau de Parfum,U,,None,,
FALSE,6295124042584,Marquisa Dubai,3 34 EDP L - 123770 - EMIRATES,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,0663350092356,Marvel,34 EDT M 126616 - SPAIN,Unknown,SP,Eau de Toilette,U,,Contains,,
FALSE,663350092912,Marvel,34 EDT M 131406 - SPAIN,Unknown,SP,Eau de Toilette,U,,Contains,,
FALSE,085715151377,Mcm,10 EDP L 118469 - ITALY,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,085715151360,Mcm,17 EDP L 118468 - ITALY,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,085715151353,Mcm,25 EDP L 118467 - ITALY,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,085715152473,Mcm,10 EDP U 128165 - ITALY,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,085715152466,Mcm,17 EDP U 128164 - ITALY,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,008571515122,Mcm,10 EDP M 125943 - ITALY,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,085715151216,Mcm,17 EDP M 125942 - FRANCE,Unknown,NA,Eau de Parfum,U,,None,,
FALSE,085715151124,Mcm,10 EDP L 121071 - ITALY,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,3595471024718,Mercedes Benz,40 EDT M BLACK BOX 107992 - FRANCE,Unknown,NA,Eau de Toilette,U,,Contains,,
FALSE,3595471026835,Mercedes Benz,34 EDP M REFILABLE - 127679 - GERMANY,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,3595472061262,Mercedes Benz,34 EDP M - 116817 - GERMANY,Unknown,NA,Eau de Parfum,U,,None,,
FALSE,3595471041197,Mercedes Benz,34 EDT M 112131 - FRANCE,Unknown,NA,Eau de Toilette,U,,Contains,,
FALSE,3595471061171,Mercedes Benz,34 EDT M 115217 - FRANCE,Unknown,NA,Parfum Intense,U,,None,,
FALSE,3595471024787,Mercedes Benz,40 EDT M - 107994 - FRANCE,Unknown,NA,Parfum Intense,U,,None,,
FALSE,3595471024800,Mercedes Benz,40 EDP M 107995 - FRANCE,Unknown,NA,Parfum,U,,Contains,,
FALSE,3595471061010,Mercedes Benz,34 EDT M BLUE BOXBLACK BOTLE 107996 - FRANCE,Unknown,NA,Eau de Toilette,U,,Contains,,
FALSE,3595471031167,Mercedes Benz,30 EDP L 115220 - FRANCE,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,3595471081018,Mercedes Benz,34 EDT M 111943 - FRANCE,Unknown,NA,Eau de Toilette,U,,Contains,,
FALSE,3595471081032,Mercedes Benz,34 EDP M 115618 - FRANCE,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,3595471028334,Mercedes Benz,34 EDP M 129859 - FRANCE,Unknown,NA,Eau de Parfum,U,,None,,
FALSE,3595471024008,Mercedes Benz,MERCEDES BENZ SING YOUR ATTITUDE 34 EDT M 126407 - FRANCE,Unknown,NA,Eau de Toilette,U,,None,,
FALSE,3595471091017,Mercedes Benz,34 EDT M 113407 - FRANCE,Unknown,NA,Eau de Toilette,U,,None,,
FALSE,3595471023490,Mercedes Benz,MERCEDES BENZ THE MOVE LIVE THE MOMENT 34 EDP M - 127682 - GERMANY,Unknown,NA,Eau de Parfum,U,,Contains,,
FALSE,9349830100957,Items,34 EDP M 129730-USA - USA,Unknown,NA,Eau de Parfum,U,,None,,
